source,ids,num_topics,languages,years
USA,1729007461,8,all,2020
USA,1729007461,8,all,2019
USA,1729007461,8,all,2018
USA,1729007461,8,all,2014
USA,1729007461,8,all,2015
USA,1729007461,8,all,2013
USA,1729007461,8,all,2017
USA,1729007461,8,all,all
USA,47616071,8,en,2021
USA,47616071,8,en,2020
USA,47616071,8,en,2018
USA,47616071,8,en,2017
USA,47616071,8,en,2010
USA,47616071,8,en,all
USA,47616071,8,es,2021
USA,47616071,8,es,2016
USA,47616071,8,es,2020
USA,47616071,8,es,2019
USA,47616071,8,es,2018
USA,47616071,8,es,2017
USA,47616071,8,es,2009
USA,47616071,8,es,2010
USA,47616071,8,es,all
USA,47616071,8,fr,2021
USA,47616071,8,fr,all
USA,47616071,8,all,2021
USA,47616071,8,all,2016
USA,47616071,8,all,2020
USA,47616071,8,all,2019
USA,47616071,8,all,2018
USA,47616071,8,all,2017
USA,47616071,8,all,2009
USA,47616071,8,all,2010
USA,47616071,8,all,all
USA,91046596,8,en,2021
USA,91046596,8,en,2016
USA,91046596,8,en,2020
USA,91046596,8,en,2019
USA,91046596,8,en,2018
USA,91046596,8,en,2014
USA,91046596,8,en,2015
USA,91046596,8,en,2017
USA,91046596,8,en,all
USA,91046596,8,fr,2019
USA,91046596,8,fr,all
USA,91046596,8,all,2021
USA,91046596,8,all,2016
USA,91046596,8,all,2020
USA,91046596,8,all,2019
USA,91046596,8,all,2018
USA,91046596,8,all,2014
USA,91046596,8,all,2015
USA,91046596,8,all,2017
USA,91046596,8,all,all
USA,218776584,8,en,2021
USA,218776584,8,en,2016
USA,218776584,8,en,2020
USA,218776584,8,en,2019
USA,218776584,8,en,2018
USA,218776584,8,en,2014
USA,218776584,8,en,2015
USA,218776584,8,en,2012
USA,218776584,8,en,2013
USA,218776584,8,en,2017
USA,218776584,8,en,2011
USA,218776584,8,en,all
USA,218776584,8,fr,2016
USA,218776584,8,fr,2014
USA,218776584,8,fr,2012
USA,218776584,8,fr,2017
USA,218776584,8,fr,2011
USA,218776584,8,fr,all
USA,218776584,8,all,2021
USA,218776584,8,all,2016
USA,218776584,8,all,2020
USA,218776584,8,all,2019
USA,218776584,8,all,2018
USA,218776584,8,all,2014
USA,218776584,8,all,2015
USA,218776584,8,all,2012
USA,218776584,8,all,2013
USA,218776584,8,all,2017
USA,218776584,8,all,2011
USA,218776584,8,all,all
USA,3872875821,8,en,2021
USA,3872875821,8,en,2016
USA,3872875821,8,en,2020
USA,3872875821,8,en,2019
USA,3872875821,8,en,2015
USA,3872875821,8,en,2017
USA,3872875821,8,en,all
USA,3872875821,8,all,2021
USA,3872875821,8,all,2016
USA,3872875821,8,all,2020
USA,3872875821,8,all,2019
USA,3872875821,8,all,2015
USA,3872875821,8,all,2017
USA,3872875821,8,all,all
USA,64954756,8,en,2021
USA,64954756,8,en,2016
USA,64954756,8,en,2020
USA,64954756,8,en,2019
USA,64954756,8,en,2018
USA,64954756,8,en,2015
USA,64954756,8,en,2017
USA,64954756,8,en,all
USA,64954756,8,es,2019
USA,64954756,8,es,all
USA,64954756,8,fr,2019
USA,64954756,8,fr,all
USA,64954756,8,all,2021
USA,64954756,8,all,2016
USA,64954756,8,all,2020
USA,64954756,8,all,2019
USA,64954756,8,all,2018
USA,64954756,8,all,2015
USA,64954756,8,all,2017
USA,64954756,8,all,all
USA,127512810,8,en,2021
USA,127512810,8,en,2016
USA,127512810,8,en,2020
USA,127512810,8,en,2019
USA,127512810,8,en,2018
USA,127512810,8,en,2017
USA,127512810,8,en,all
USA,127512810,8,fr,2021
USA,127512810,8,fr,2016
USA,127512810,8,fr,2020
USA,127512810,8,fr,2019
USA,127512810,8,fr,2018
USA,127512810,8,fr,2017
USA,127512810,8,fr,all
USA,127512810,8,all,2021
USA,127512810,8,all,2016
USA,127512810,8,all,2020
USA,127512810,8,all,2019
USA,127512810,8,all,2018
USA,127512810,8,all,2017
USA,127512810,8,all,all
USA,158658574,8,en,2021
USA,158658574,8,en,2016
USA,158658574,8,en,2020
USA,158658574,8,en,2019
USA,158658574,8,en,2018
USA,158658574,8,en,2014
USA,158658574,8,en,2015
USA,158658574,8,en,2017
USA,158658574,8,en,all
USA,158658574,8,all,2021
USA,158658574,8,all,2016
USA,158658574,8,all,2020
USA,158658574,8,all,2019
USA,158658574,8,all,2018
USA,158658574,8,all,2014
USA,158658574,8,all,2015
USA,158658574,8,all,2017
USA,158658574,8,all,all
USA,199234302,8,ru,2021
USA,199234302,8,ru,2016
USA,199234302,8,ru,2020
USA,199234302,8,ru,2019
USA,199234302,8,ru,2014
USA,199234302,8,ru,2015
USA,199234302,8,ru,2012
USA,199234302,8,ru,2013
USA,199234302,8,ru,2017
USA,199234302,8,ru,all
USA,199234302,8,en,2021
USA,199234302,8,en,2016
USA,199234302,8,en,2020
USA,199234302,8,en,2019
USA,199234302,8,en,2018
USA,199234302,8,en,2014
USA,199234302,8,en,2015
USA,199234302,8,en,2012
USA,199234302,8,en,2013
USA,199234302,8,en,2017
USA,199234302,8,en,all
USA,199234302,8,es,2016
USA,199234302,8,es,all
USA,199234302,8,fr,2012
USA,199234302,8,fr,all
USA,199234302,8,all,2021
USA,199234302,8,all,2016
USA,199234302,8,all,2020
USA,199234302,8,all,2019
USA,199234302,8,all,2018
USA,199234302,8,all,2014
USA,199234302,8,all,2015
USA,199234302,8,all,2012
USA,199234302,8,all,2013
USA,199234302,8,all,2017
USA,199234302,8,all,all
USA,128534762,8,en,2021
USA,128534762,8,en,2016
USA,128534762,8,en,2020
USA,128534762,8,en,2019
USA,128534762,8,en,2018
USA,128534762,8,en,2014
USA,128534762,8,en,2015
USA,128534762,8,en,2012
USA,128534762,8,en,2013
USA,128534762,8,en,2017
USA,128534762,8,en,all
USA,128534762,8,es,2020
USA,128534762,8,es,2019
USA,128534762,8,es,all
USA,128534762,8,fr,2016
USA,128534762,8,fr,2019
USA,128534762,8,fr,2018
USA,128534762,8,fr,2014
USA,128534762,8,fr,2015
USA,128534762,8,fr,2017
USA,128534762,8,fr,all
USA,128534762,8,all,2021
USA,128534762,8,all,2016
USA,128534762,8,all,2020
USA,128534762,8,all,2019
USA,128534762,8,all,2018
USA,128534762,8,all,2014
USA,128534762,8,all,2015
USA,128534762,8,all,2012
USA,128534762,8,all,2013
USA,128534762,8,all,2017
USA,128534762,8,all,all
USA,31639623,8,en,2021
USA,31639623,8,en,2016
USA,31639623,8,en,2020
USA,31639623,8,en,2019
USA,31639623,8,en,2018
USA,31639623,8,en,2014
USA,31639623,8,en,2015
USA,31639623,8,en,2017
USA,31639623,8,en,all
USA,31639623,8,fr,2019
USA,31639623,8,fr,all
USA,31639623,8,all,2021
USA,31639623,8,all,2016
USA,31639623,8,all,2020
USA,31639623,8,all,2019
USA,31639623,8,all,2018
USA,31639623,8,all,2014
USA,31639623,8,all,2015
USA,31639623,8,all,2017
USA,31639623,8,all,all
USA,141746127,8,en,2021
USA,141746127,8,en,2016
USA,141746127,8,en,2020
USA,141746127,8,en,2019
USA,141746127,8,en,2018
USA,141746127,8,en,2014
USA,141746127,8,en,2015
USA,141746127,8,en,2012
USA,141746127,8,en,2013
USA,141746127,8,en,2017
USA,141746127,8,en,2011
USA,141746127,8,en,all
USA,141746127,8,es,2016
USA,141746127,8,es,2014
USA,141746127,8,es,2015
USA,141746127,8,es,2012
USA,141746127,8,es,2013
USA,141746127,8,es,2017
USA,141746127,8,es,2011
USA,141746127,8,es,all
USA,141746127,8,fr,2021
USA,141746127,8,fr,2014
USA,141746127,8,fr,2013
USA,141746127,8,fr,all
USA,141746127,8,all,2021
USA,141746127,8,all,2016
USA,141746127,8,all,2020
USA,141746127,8,all,2019
USA,141746127,8,all,2018
USA,141746127,8,all,2014
USA,141746127,8,all,2015
USA,141746127,8,all,2012
USA,141746127,8,all,2013
USA,141746127,8,all,2017
USA,141746127,8,all,2011
USA,141746127,8,all,all
USA,340566737,8,en,2021
USA,340566737,8,en,2016
USA,340566737,8,en,2020
USA,340566737,8,en,2019
USA,340566737,8,en,2018
USA,340566737,8,en,2014
USA,340566737,8,en,2015
USA,340566737,8,en,2012
USA,340566737,8,en,2013
USA,340566737,8,en,2017
USA,340566737,8,en,2011
USA,340566737,8,en,all
USA,340566737,8,fr,2021
USA,340566737,8,fr,2016
USA,340566737,8,fr,2020
USA,340566737,8,fr,2019
USA,340566737,8,fr,2018
USA,340566737,8,fr,2014
USA,340566737,8,fr,2015
USA,340566737,8,fr,2012
USA,340566737,8,fr,2013
USA,340566737,8,fr,2017
USA,340566737,8,fr,2011
USA,340566737,8,fr,all
USA,340566737,8,all,2021
USA,340566737,8,all,2016
USA,340566737,8,all,2020
USA,340566737,8,all,2019
USA,340566737,8,all,2018
USA,340566737,8,all,2014
USA,340566737,8,all,2015
USA,340566737,8,all,2012
USA,340566737,8,all,2013
USA,340566737,8,all,2017
USA,340566737,8,all,2011
USA,340566737,8,all,all
USA,993611407,8,en,2021
USA,993611407,8,en,2016
USA,993611407,8,en,2020
USA,993611407,8,en,2019
USA,993611407,8,en,2018
USA,993611407,8,en,2014
USA,993611407,8,en,2015
USA,993611407,8,en,2013
USA,993611407,8,en,2017
USA,993611407,8,en,all
USA,993611407,8,es,2016
USA,993611407,8,es,2020
USA,993611407,8,es,2019
USA,993611407,8,es,2014
USA,993611407,8,es,2015
USA,993611407,8,es,2013
USA,993611407,8,es,2017
USA,993611407,8,es,all
USA,993611407,8,fr,2021
USA,993611407,8,fr,2014
USA,993611407,8,fr,2015
USA,993611407,8,fr,2013
USA,993611407,8,fr,2017
USA,993611407,8,fr,all
USA,993611407,8,all,2021
USA,993611407,8,all,2016
USA,993611407,8,all,2020
USA,993611407,8,all,2019
USA,993611407,8,all,2018
USA,993611407,8,all,2014
USA,993611407,8,all,2015
USA,993611407,8,all,2013
USA,993611407,8,all,2017
USA,993611407,8,all,all
USA,3028189937,8,en,2021
USA,3028189937,8,en,2016
USA,3028189937,8,en,2020
USA,3028189937,8,en,2019
USA,3028189937,8,en,2018
USA,3028189937,8,en,2015
USA,3028189937,8,en,2017
USA,3028189937,8,en,all
USA,3028189937,8,fr,2016
USA,3028189937,8,fr,2020
USA,3028189937,8,fr,2019
USA,3028189937,8,fr,2018
USA,3028189937,8,fr,2015
USA,3028189937,8,fr,2017
USA,3028189937,8,fr,all
USA,3028189937,8,all,2021
USA,3028189937,8,all,2016
USA,3028189937,8,all,2020
USA,3028189937,8,all,2019
USA,3028189937,8,all,2018
USA,3028189937,8,all,2015
USA,3028189937,8,all,2017
USA,3028189937,8,all,all
USA,182360370,8,en,2021
USA,182360370,8,en,2016
USA,182360370,8,en,2020
USA,182360370,8,en,2019
USA,182360370,8,en,2018
USA,182360370,8,en,2017
USA,182360370,8,en,all
USA,182360370,8,fr,2020
USA,182360370,8,fr,all
USA,182360370,8,all,2021
USA,182360370,8,all,2016
USA,182360370,8,all,2020
USA,182360370,8,all,2019
USA,182360370,8,all,2018
USA,182360370,8,all,2017
USA,182360370,8,all,all
USA,197341208,8,en,2021
USA,197341208,8,en,2016
USA,197341208,8,en,2020
USA,197341208,8,en,2019
USA,197341208,8,en,2018
USA,197341208,8,en,2014
USA,197341208,8,en,2015
USA,197341208,8,en,2012
USA,197341208,8,en,2013
USA,197341208,8,en,2017
USA,197341208,8,en,2011
USA,197341208,8,en,2010
USA,197341208,8,en,all
USA,197341208,8,fr,2020
USA,197341208,8,fr,2018
USA,197341208,8,fr,all
USA,197341208,8,all,2021
USA,197341208,8,all,2016
USA,197341208,8,all,2020
USA,197341208,8,all,2019
USA,197341208,8,all,2018
USA,197341208,8,all,2014
USA,197341208,8,all,2015
USA,197341208,8,all,2012
USA,197341208,8,all,2013
USA,197341208,8,all,2017
USA,197341208,8,all,2011
USA,197341208,8,all,2010
USA,197341208,8,all,all
USA,311899155,8,ru,2016
USA,311899155,8,ru,2017
USA,311899155,8,ru,all
USA,311899155,8,en,2021
USA,311899155,8,en,2016
USA,311899155,8,en,2020
USA,311899155,8,en,2019
USA,311899155,8,en,2018
USA,311899155,8,en,2015
USA,311899155,8,en,2017
USA,311899155,8,en,all
USA,311899155,8,all,2021
USA,311899155,8,all,2016
USA,311899155,8,all,2020
USA,311899155,8,all,2019
USA,311899155,8,all,2018
USA,311899155,8,all,2015
USA,311899155,8,all,2017
USA,311899155,8,all,all
USA,148276558,8,en,2021
USA,148276558,8,en,2016
USA,148276558,8,en,2020
USA,148276558,8,en,2019
USA,148276558,8,en,2018
USA,148276558,8,en,2014
USA,148276558,8,en,2015
USA,148276558,8,en,2012
USA,148276558,8,en,2013
USA,148276558,8,en,2017
USA,148276558,8,en,2011
USA,148276558,8,en,2010
USA,148276558,8,en,all
USA,148276558,8,all,2021
USA,148276558,8,all,2016
USA,148276558,8,all,2020
USA,148276558,8,all,2019
USA,148276558,8,all,2018
USA,148276558,8,all,2014
USA,148276558,8,all,2015
USA,148276558,8,all,2012
USA,148276558,8,all,2013
USA,148276558,8,all,2017
USA,148276558,8,all,2011
USA,148276558,8,all,2010
USA,148276558,8,all,all
USA,14856951,8,en,2021
USA,14856951,8,en,2016
USA,14856951,8,en,2020
USA,14856951,8,en,2019
USA,14856951,8,en,2018
USA,14856951,8,en,2014
USA,14856951,8,en,2015
USA,14856951,8,en,2012
USA,14856951,8,en,2013
USA,14856951,8,en,2017
USA,14856951,8,en,2011
USA,14856951,8,en,2009
USA,14856951,8,en,2010
USA,14856951,8,en,2008
USA,14856951,8,en,all
USA,14856951,8,all,2021
USA,14856951,8,all,2016
USA,14856951,8,all,2020
USA,14856951,8,all,2019
USA,14856951,8,all,2018
USA,14856951,8,all,2014
USA,14856951,8,all,2015
USA,14856951,8,all,2012
USA,14856951,8,all,2013
USA,14856951,8,all,2017
USA,14856951,8,all,2011
USA,14856951,8,all,2009
USA,14856951,8,all,2010
USA,14856951,8,all,2008
USA,14856951,8,all,all
USA,9624742,8,en,2021
USA,9624742,8,en,2016
USA,9624742,8,en,2020
USA,9624742,8,en,2019
USA,9624742,8,en,2018
USA,9624742,8,en,2014
USA,9624742,8,en,2015
USA,9624742,8,en,2012
USA,9624742,8,en,2013
USA,9624742,8,en,2017
USA,9624742,8,en,2011
USA,9624742,8,en,2010
USA,9624742,8,en,all
USA,9624742,8,es,2017
USA,9624742,8,es,all
USA,9624742,8,fr,2020
USA,9624742,8,fr,2017
USA,9624742,8,fr,all
USA,9624742,8,all,2021
USA,9624742,8,all,2016
USA,9624742,8,all,2020
USA,9624742,8,all,2019
USA,9624742,8,all,2018
USA,9624742,8,all,2014
USA,9624742,8,all,2015
USA,9624742,8,all,2012
USA,9624742,8,all,2013
USA,9624742,8,all,2017
USA,9624742,8,all,2011
USA,9624742,8,all,2010
USA,9624742,8,all,all
USA,117388701,8,en,2021
USA,117388701,8,en,2016
USA,117388701,8,en,2020
USA,117388701,8,en,2019
USA,117388701,8,en,2018
USA,117388701,8,en,2014
USA,117388701,8,en,2015
USA,117388701,8,en,2013
USA,117388701,8,en,2017
USA,117388701,8,en,all
USA,117388701,8,es,2021
USA,117388701,8,es,2016
USA,117388701,8,es,2020
USA,117388701,8,es,2019
USA,117388701,8,es,2018
USA,117388701,8,es,2014
USA,117388701,8,es,2015
USA,117388701,8,es,2017
USA,117388701,8,es,all
USA,117388701,8,all,2021
USA,117388701,8,all,2016
USA,117388701,8,all,2020
USA,117388701,8,all,2019
USA,117388701,8,all,2018
USA,117388701,8,all,2014
USA,117388701,8,all,2015
USA,117388701,8,all,2013
USA,117388701,8,all,2017
USA,117388701,8,all,all
USA,292908967,8,ru,2021
USA,292908967,8,ru,2020
USA,292908967,8,ru,2019
USA,292908967,8,ru,2018
USA,292908967,8,ru,all
USA,292908967,8,en,2021
USA,292908967,8,en,2016
USA,292908967,8,en,2020
USA,292908967,8,en,2019
USA,292908967,8,en,2018
USA,292908967,8,en,2014
USA,292908967,8,en,2012
USA,292908967,8,en,all
USA,292908967,8,fr,2020
USA,292908967,8,fr,all
USA,292908967,8,all,2021
USA,292908967,8,all,2016
USA,292908967,8,all,2020
USA,292908967,8,all,2019
USA,292908967,8,all,2018
USA,292908967,8,all,2014
USA,292908967,8,all,2012
USA,292908967,8,all,all
USA,326747625,8,en,2021
USA,326747625,8,en,2016
USA,326747625,8,en,2020
USA,326747625,8,en,2019
USA,326747625,8,en,2018
USA,326747625,8,en,2014
USA,326747625,8,en,2015
USA,326747625,8,en,2017
USA,326747625,8,en,all
USA,326747625,8,all,2021
USA,326747625,8,all,2016
USA,326747625,8,all,2020
USA,326747625,8,all,2019
USA,326747625,8,all,2018
USA,326747625,8,all,2014
USA,326747625,8,all,2015
USA,326747625,8,all,2017
USA,326747625,8,all,all
USA,18212352,8,en,2021
USA,18212352,8,en,2016
USA,18212352,8,en,2020
USA,18212352,8,en,2019
USA,18212352,8,en,2018
USA,18212352,8,en,2014
USA,18212352,8,en,2015
USA,18212352,8,en,2012
USA,18212352,8,en,2013
USA,18212352,8,en,2017
USA,18212352,8,en,2011
USA,18212352,8,en,2009
USA,18212352,8,en,2010
USA,18212352,8,en,all
USA,18212352,8,es,2016
USA,18212352,8,es,2015
USA,18212352,8,es,2013
USA,18212352,8,es,all
USA,18212352,8,fr,2018
USA,18212352,8,fr,2012
USA,18212352,8,fr,2011
USA,18212352,8,fr,2009
USA,18212352,8,fr,2010
USA,18212352,8,fr,all
USA,18212352,8,all,2021
USA,18212352,8,all,2016
USA,18212352,8,all,2020
USA,18212352,8,all,2019
USA,18212352,8,all,2018
USA,18212352,8,all,2014
USA,18212352,8,all,2015
USA,18212352,8,all,2012
USA,18212352,8,all,2013
USA,18212352,8,all,2017
USA,18212352,8,all,2011
USA,18212352,8,all,2009
USA,18212352,8,all,2010
USA,18212352,8,all,all
USA,58451369,8,en,2021
USA,58451369,8,en,2016
USA,58451369,8,en,2020
USA,58451369,8,en,2019
USA,58451369,8,en,2018
USA,58451369,8,en,2014
USA,58451369,8,en,2015
USA,58451369,8,en,2012
USA,58451369,8,en,2013
USA,58451369,8,en,2017
USA,58451369,8,en,all
USA,58451369,8,es,2020
USA,58451369,8,es,all
USA,58451369,8,fr,2016
USA,58451369,8,fr,2019
USA,58451369,8,fr,all
USA,58451369,8,all,2021
USA,58451369,8,all,2016
USA,58451369,8,all,2020
USA,58451369,8,all,2019
USA,58451369,8,all,2018
USA,58451369,8,all,2014
USA,58451369,8,all,2015
USA,58451369,8,all,2012
USA,58451369,8,all,2013
USA,58451369,8,all,2017
USA,58451369,8,all,all
USA,all,8,ru,2021
USA,all,8,ru,2016
USA,all,8,ru,2020
USA,all,8,ru,2019
USA,all,8,ru,2018
USA,all,8,ru,2014
USA,all,8,ru,2015
USA,all,8,ru,2012
USA,all,8,ru,2013
USA,all,8,ru,2017
USA,all,8,ru,all
USA,all,8,en,2021
USA,all,8,en,2016
USA,all,8,en,2020
USA,all,8,en,2019
USA,all,8,en,2018
USA,all,8,en,2014
USA,all,8,en,2015
USA,all,8,en,2012
USA,all,8,en,2013
USA,all,8,en,2017
USA,all,8,en,2011
USA,all,8,en,2009
USA,all,8,en,2010
USA,all,8,en,2008
USA,all,8,en,all
USA,all,8,es,2021
USA,all,8,es,2016
USA,all,8,es,2020
USA,all,8,es,2019
USA,all,8,es,2018
USA,all,8,es,2014
USA,all,8,es,2015
USA,all,8,es,2012
USA,all,8,es,2013
USA,all,8,es,2017
USA,all,8,es,2011
USA,all,8,es,2009
USA,all,8,es,2010
USA,all,8,es,all
USA,all,8,fr,2021
USA,all,8,fr,2016
USA,all,8,fr,2020
USA,all,8,fr,2019
USA,all,8,fr,2018
USA,all,8,fr,2014
USA,all,8,fr,2015
USA,all,8,fr,2012
USA,all,8,fr,2013
USA,all,8,fr,2017
USA,all,8,fr,2011
USA,all,8,fr,2009
USA,all,8,fr,2010
USA,all,8,fr,all
USA,all,8,all,2021
USA,all,8,all,2016
USA,all,8,all,2020
USA,all,8,all,2019
USA,all,8,all,2018
USA,all,8,all,2014
USA,all,8,all,2015
USA,all,8,all,2012
USA,all,8,all,2013
USA,all,8,all,2017
USA,all,8,all,2011
USA,all,8,all,2009
USA,all,8,all,2010
USA,all,8,all,2008
USA,all,8,all,all
USA,21645304,9,en,2021
USA,21645304,9,en,2016
USA,21645304,9,en,2020
USA,21645304,9,en,2019
USA,21645304,9,en,2018
USA,21645304,9,en,2014
USA,21645304,9,en,2015
USA,21645304,9,en,2012
USA,21645304,9,en,2013
USA,21645304,9,en,2017
USA,21645304,9,en,2009
USA,21645304,9,en,all
USA,21645304,9,fr,2020
USA,21645304,9,fr,2019
USA,21645304,9,fr,2017
USA,21645304,9,fr,all
USA,21645304,9,all,2021
USA,21645304,9,all,2016
USA,21645304,9,all,2020
USA,21645304,9,all,2019
USA,21645304,9,all,2018
USA,21645304,9,all,2014
USA,21645304,9,all,2015
USA,21645304,9,all,2012
USA,21645304,9,all,2013
USA,21645304,9,all,2017
USA,21645304,9,all,2009
USA,21645304,9,all,all
USA,498663728,9,en,2021
USA,498663728,9,en,2016
USA,498663728,9,en,2020
USA,498663728,9,en,2019
USA,498663728,9,en,2018
USA,498663728,9,en,2014
USA,498663728,9,en,2015
USA,498663728,9,en,2017
USA,498663728,9,en,all
USA,498663728,9,all,2021
USA,498663728,9,all,2016
USA,498663728,9,all,2020
USA,498663728,9,all,2019
USA,498663728,9,all,2018
USA,498663728,9,all,2014
USA,498663728,9,all,2015
USA,498663728,9,all,2017
USA,498663728,9,all,all
USA,266008957,9,en,2021
USA,266008957,9,en,2016
USA,266008957,9,en,2020
USA,266008957,9,en,2019
USA,266008957,9,en,2018
USA,266008957,9,en,2014
USA,266008957,9,en,2015
USA,266008957,9,en,2017
USA,266008957,9,en,all
USA,266008957,9,es,2017
USA,266008957,9,es,all
USA,266008957,9,fr,2016
USA,266008957,9,fr,2020
USA,266008957,9,fr,2019
USA,266008957,9,fr,2018
USA,266008957,9,fr,2014
USA,266008957,9,fr,2015
USA,266008957,9,fr,2017
USA,266008957,9,fr,all
USA,266008957,9,all,2021
USA,266008957,9,all,2016
USA,266008957,9,all,2020
USA,266008957,9,all,2019
USA,266008957,9,all,2018
USA,266008957,9,all,2014
USA,266008957,9,all,2015
USA,266008957,9,all,2017
USA,266008957,9,all,all
USA,486678517,9,en,2021
USA,486678517,9,en,2020
USA,486678517,9,en,2019
USA,486678517,9,en,2018
USA,486678517,9,en,2017
USA,486678517,9,en,all
USA,486678517,9,es,2021
USA,486678517,9,es,2020
USA,486678517,9,es,2019
USA,486678517,9,es,2018
USA,486678517,9,es,2017
USA,486678517,9,es,all
USA,486678517,9,fr,2021
USA,486678517,9,fr,2020
USA,486678517,9,fr,2018
USA,486678517,9,fr,2017
USA,486678517,9,fr,all
USA,486678517,9,all,2021
USA,486678517,9,all,2020
USA,486678517,9,all,2019
USA,486678517,9,all,2018
USA,486678517,9,all,2017
USA,486678517,9,all,all
USA,119023613,9,ru,2020
USA,119023613,9,ru,2019
USA,119023613,9,ru,all
USA,119023613,9,en,2021
USA,119023613,9,en,2020
USA,119023613,9,en,2019
USA,119023613,9,en,2018
USA,119023613,9,en,2015
USA,119023613,9,en,2012
USA,119023613,9,en,2017
USA,119023613,9,en,all
USA,119023613,9,all,2021
USA,119023613,9,all,2020
USA,119023613,9,all,2019
USA,119023613,9,all,2018
USA,119023613,9,all,2015
USA,119023613,9,all,2012
USA,119023613,9,all,2017
USA,119023613,9,all,all
USA,67232748,9,en,2021
USA,67232748,9,en,2016
USA,67232748,9,en,2020
USA,67232748,9,en,2019
USA,67232748,9,en,2018
USA,67232748,9,en,2014
USA,67232748,9,en,2015
USA,67232748,9,en,2017
USA,67232748,9,en,all
USA,67232748,9,fr,2020
USA,67232748,9,fr,2018
USA,67232748,9,fr,all
USA,67232748,9,all,2021
USA,67232748,9,all,2016
USA,67232748,9,all,2020
USA,67232748,9,all,2019
USA,67232748,9,all,2018
USA,67232748,9,all,2014
USA,67232748,9,all,2015
USA,67232748,9,all,2017
USA,67232748,9,all,all
USA,86029229,9,en,2021
USA,86029229,9,en,2016
USA,86029229,9,en,2020
USA,86029229,9,en,2019
USA,86029229,9,en,2018
USA,86029229,9,en,2015
USA,86029229,9,en,2017
USA,86029229,9,en,all
USA,86029229,9,all,2021
USA,86029229,9,all,2016
USA,86029229,9,all,2020
USA,86029229,9,all,2019
USA,86029229,9,all,2018
USA,86029229,9,all,2015
USA,86029229,9,all,2017
USA,86029229,9,all,all
USA,238019832,9,en,2021
USA,238019832,9,en,2016
USA,238019832,9,en,2020
USA,238019832,9,en,2019
USA,238019832,9,en,2018
USA,238019832,9,en,2014
USA,238019832,9,en,2015
USA,238019832,9,en,2012
USA,238019832,9,en,2013
USA,238019832,9,en,2017
USA,238019832,9,en,all
USA,238019832,9,fr,2018
USA,238019832,9,fr,2015
USA,238019832,9,fr,all
USA,238019832,9,all,2021
USA,238019832,9,all,2016
USA,238019832,9,all,2020
USA,238019832,9,all,2019
USA,238019832,9,all,2018
USA,238019832,9,all,2014
USA,238019832,9,all,2015
USA,238019832,9,all,2012
USA,238019832,9,all,2013
USA,238019832,9,all,2017
USA,238019832,9,all,all
USA,618334097,9,en,2021
USA,618334097,9,en,2016
USA,618334097,9,en,2020
USA,618334097,9,en,2019
USA,618334097,9,en,2018
USA,618334097,9,en,2014
USA,618334097,9,en,2015
USA,618334097,9,en,2012
USA,618334097,9,en,2013
USA,618334097,9,en,2017
USA,618334097,9,en,all
USA,618334097,9,es,2016
USA,618334097,9,es,all
USA,618334097,9,fr,2016
USA,618334097,9,fr,2014
USA,618334097,9,fr,2015
USA,618334097,9,fr,2012
USA,618334097,9,fr,2013
USA,618334097,9,fr,all
USA,618334097,9,all,2021
USA,618334097,9,all,2016
USA,618334097,9,all,2020
USA,618334097,9,all,2019
USA,618334097,9,all,2018
USA,618334097,9,all,2014
USA,618334097,9,all,2015
USA,618334097,9,all,2012
USA,618334097,9,all,2013
USA,618334097,9,all,2017
USA,618334097,9,all,all
USA,262149951,9,en,2021
USA,262149951,9,en,2016
USA,262149951,9,en,2020
USA,262149951,9,en,2019
USA,262149951,9,en,2018
USA,262149951,9,en,2015
USA,262149951,9,en,2017
USA,262149951,9,en,all
USA,262149951,9,fr,2021
USA,262149951,9,fr,all
USA,262149951,9,all,2021
USA,262149951,9,all,2016
USA,262149951,9,all,2020
USA,262149951,9,all,2019
USA,262149951,9,all,2018
USA,262149951,9,all,2015
USA,262149951,9,all,2017
USA,262149951,9,all,all
USA,216234513,9,en,2021
USA,216234513,9,en,2016
USA,216234513,9,en,2020
USA,216234513,9,en,2019
USA,216234513,9,en,2018
USA,216234513,9,en,2014
USA,216234513,9,en,2015
USA,216234513,9,en,2017
USA,216234513,9,en,all
USA,216234513,9,all,2021
USA,216234513,9,all,2016
USA,216234513,9,all,2020
USA,216234513,9,all,2019
USA,216234513,9,all,2018
USA,216234513,9,all,2014
USA,216234513,9,all,2015
USA,216234513,9,all,2017
USA,216234513,9,all,all
USA,163910493,9,en,2021
USA,163910493,9,en,2016
USA,163910493,9,en,2020
USA,163910493,9,en,2019
USA,163910493,9,en,2018
USA,163910493,9,en,2014
USA,163910493,9,en,2015
USA,163910493,9,en,2017
USA,163910493,9,en,all
USA,163910493,9,fr,2016
USA,163910493,9,fr,all
USA,163910493,9,all,2021
USA,163910493,9,all,2016
USA,163910493,9,all,2020
USA,163910493,9,all,2019
USA,163910493,9,all,2018
USA,163910493,9,all,2014
USA,163910493,9,all,2015
USA,163910493,9,all,2017
USA,163910493,9,all,all
USA,2950969565,9,ru,2021
USA,2950969565,9,ru,2020
USA,2950969565,9,ru,2019
USA,2950969565,9,ru,2018
USA,2950969565,9,ru,2017
USA,2950969565,9,ru,all
USA,2950969565,9,en,2021
USA,2950969565,9,en,2020
USA,2950969565,9,en,2019
