,2D-0,2D-1,3D-0,3D-1,3D-2,Country,class,binary_class,continent_name,ISO_A3,continent_colors
192,2.762617227930155,-0.12001117989699747,2.762617227930158,-0.12001117989701993,-0.4443407146439071,CZECHIA,Russia,blue,Europe,CZE,purple
193,2.3833210738074766,-0.6327950959799034,2.3833210738074775,-0.6327950959799606,-0.41959650176202534,DENMARK,Russia,blue,Europe,DNK,purple
194,0.4811181606195847,2.222213930565398,0.48111816061958484,2.2222139305654776,-0.16788703621741213,ECUADOR,Russia,blue,South America,ECU,green
195,1.5204157616726892,-0.6486100337876067,1.52041576167269,-0.6486100337875433,1.8109402888792046,EGYPT,Russia,blue,Africa,EGY,orange
196,1.2916482681221586,-0.7862607314348518,1.2916482681221604,-0.7862607314348302,-0.33024969303014934,ERITREA,Russia,blue,Africa,ERI,orange
197,3.151001677087626,-0.43336146189151614,3.151001677087629,-0.4333614618915248,-0.2922007149132375,ESTONIA,Russia,blue,Europe,EST,purple
198,0.6006829323525813,-0.8214252970525397,0.6006829323525826,-0.821425297052573,-0.3994231551041219,ETHIOPIA,Russia,blue,Africa,ETH,orange
199,1.9792882442306987,0.256163334078394,1.9792882442306992,0.2561633340784293,-0.4442103433420594,FINLAND,Russia,blue,Europe,FIN,purple
200,1.3869112218507664,0.5699665984683359,1.3869112218507669,0.5699665984683782,-0.3079716689725329,FRANCE,Russia,blue,Europe,FRA,purple
201,1.9783320542824439,0.7829049795393433,1.9783320542824447,0.7829049795393052,-0.3874705532610327,GABON,Russia,blue,Africa,GAB,orange
202,1.5579367313473722,0.5432614700164575,1.5579367313473709,0.5432614700167584,-0.33248990538309287,GERMANY,Russia,blue,Europe,DEU,purple
203,-0.8136104378688132,-0.9985274986814805,-0.8136104378688137,-0.9985274986815913,-0.6128317330703851,GHANA,Russia,blue,Africa,GHA,orange
204,1.4988753241616637,-0.35846787007241293,1.4988753241616637,-0.35846787007251063,0.63853052762311,GREECE,Russia,blue,Europe,GRC,purple
205,1.540705890084899,1.5801696973532176,1.5407058900849,1.5801696973532724,0.013934971883169077,GUATEMALA,Russia,blue,Central America,GTM,lightgreen
206,1.5397041921061199,0.40323576665028193,1.5397041921061212,0.4032357666502877,-0.4335577783454603,GUINEA,Russia,blue,Africa,GIN,orange
207,0.49349050070057765,1.1852276341723298,0.4934905007005781,1.1852276341724512,-0.09839904498248349,GUINEA-BISSAU,Russia,blue,Africa,GNB,orange
208,1.291463544499762,-0.574501177211584,1.2914635444997629,-0.5745011772116084,-0.6349599658398258,GUYANA,Russia,blue,South America,GUY,green
209,0.9573130097473348,-0.5632680137941977,0.9573130097473357,-0.5632680137942312,-0.5419870510417428,HOLY SEE,Russia,blue,Europe,VAT,purple
210,-0.519271279424455,3.667399362840154,-0.5192712794244551,3.667399362840116,0.20398619663670223,HONDURAS,Russia,blue,Central America,HND,lightgreen
211,1.9044151933853957,-0.18632178828280557,1.9044151933853968,-0.18632178828274326,-0.3750864757251243,HUNGARY,Russia,blue,Europe,HUN,purple
212,0.28019862044906074,-0.805887368330481,0.28019862044906096,-0.8058873683304428,-0.6432630430313496,ICELAND,Russia,blue,Europe,ISL,purple
213,-0.4351420693747647,-0.8263292407643605,-0.43514206937476496,-0.8263292407642016,-0.6214141414344059,INDIA,Russia,blue,Asia,IND,red
214,-0.22370149996638866,-0.49361751734662085,-0.2237014999663884,-0.49361751734665815,-0.4084988334209019,INDONESIA,Russia,blue,Asia,IDN,red
215,0.950334753704443,-0.8088091876450122,0.9503347537044444,-0.8088091876450625,0.07006747776095014,"IRAN, ISLAMIC REPUBLIC OF",Russia,blue,Asia,IRN,red
216,1.4585082373491516,-0.7455778582257971,1.458508237349153,-0.7455778582257967,1.5919349113912744,IRAQ,Russia,blue,Asia,IRQ,red
217,0.45552852716393777,-0.8060312864291246,0.45552852716393816,-0.8060312864291708,-0.5781508768806539,IRELAND,Russia,blue,Europe,IRL,purple
218,0.591989413715421,-0.9125559085400753,0.5919894137154214,-0.9125559085400784,-0.427069831855086,ISRAEL,Russia,blue,Asia,ISR,red
219,1.0945188624128988,0.6088883513008143,1.0945188624128985,0.6088883513009433,-0.4229810350669613,ITALY,Russia,blue,Europe,ITA,purple
220,-0.48284049672941187,-0.9193316801012088,-0.48284049672941287,-0.9193316801010956,-0.5824792342174537,JAMAICA,Russia,blue,North America,JAM,yellow
221,2.587196940520742,-0.40712834881839755,2.587196940520745,-0.4071283488184299,0.13635369437484546,JAPAN,Russia,blue,Asia,JPN,red
222,0.17993243784282126,-0.8254370385643477,0.17993243784282126,-0.825437038564312,1.00252387222446,JORDAN,Russia,blue,Asia,JOR,red
223,3.834252426968563,-0.490323939624916,3.8342524269685674,-0.49032393962493986,-0.2618069518779321,KAZAKHSTAN,Russia,blue,Asia,KAZ,red
224,1.0258298275656943,-0.7048630188224319,1.0258298275656954,-0.7048630188224362,-0.5242664977729712,KENYA,Russia,blue,Africa,KEN,orange
225,3.229021390876682,-0.5828289483827029,3.229021390876685,-0.5828289483827647,-0.32645715060932456,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",Russia,blue,Asia,PRK,red
226,2.92803956796226,-0.42866041886071227,2.9280395679622635,-0.4286604188607588,-0.18312233289650418,"KOREA, REPUBLIC OF",Russia,blue,Asia,KOR,red
227,0.580120501060537,-0.8196735666223596,0.5801205010605375,-0.8196735666223437,0.25282068115171125,KUWAIT,Russia,blue,Asia,KWT,red
228,4.060616399193735,-0.4120051262924683,4.060616399193739,-0.4120051262924895,-0.21989436176373314,LATVIA,Russia,blue,Europe,LVA,purple
229,2.172130620429254,-0.5228134018407602,2.1721306204292548,-0.5228134018407289,1.9491973749403013,LEBANON,Russia,blue,Asia,LBN,red
230,4.338241464810898,-0.3468254379228545,4.338241464810901,-0.3468254379228746,-0.29996839393024255,LITHUANIA,Russia,blue,Europe,LTU,purple
231,2.892847988131712,-0.10875858619605125,2.8928479881317144,-0.10875858619603326,-0.49092201211697106,LUXEMBOURG,Russia,blue,Europe,LUX,purple
232,2.6729872209426984,-0.2181708273266567,2.672987220942702,-0.21817082732668924,-0.33825091000997437,MADAGASCAR,Russia,blue,Africa,MDG,orange
233,0.4477677166274815,-0.833031593002109,0.44776771662748255,-0.8330315930021943,-0.6435337342253237,MALAYSIA,Russia,blue,Asia,MYS,red
234,-0.18859665009824686,-0.8560455396215652,-0.18859665009824744,-0.8560455396214666,-0.5367725703167338,MALTA,Russia,blue,Europe,MLT,purple
235,1.8685317859035342,-0.6443318695871654,1.8685317859035364,-0.6443318695873097,-0.6726096232057768,MAURITIUS,Russia,blue,Africa,MUS,orange
236,0.29741851044732526,2.727326887460483,0.29741851044732526,2.727326887460593,-0.007354801600912335,MEXICO,Russia,blue,Central America,MEX,lightgreen
237,4.0574961654306305,-0.5941828347578447,4.057496165430632,-0.5941828347577747,0.3257503250513174,MONGOLIA,Russia,blue,Asia,MNG,red
238,2.9537904572186853,-0.36626469390219785,2.9537904572186875,-0.36626469390222216,-0.3733212878343591,MONTENEGRO,Russia,blue,Europe,MNE,purple
239,1.041521752850504,0.9500526966292426,1.0415217528505047,0.9500526966292884,0.11951275382441055,MOROCCO,Russia,blue,Africa,MAR,orange
240,0.27555888400485357,1.2041134165113139,0.2755588840048535,1.2041134165114333,-0.10667649606808047,MOZAMBIQUE,Russia,blue,Africa,MOZ,orange
241,3.040732970518023,-0.6139643278005318,3.040732970518026,-0.6139643278005628,-0.0709266156245456,NEPAL,Russia,blue,Asia,NPL,red
242,0.2646811906479604,-0.8750536416200784,0.264681190647961,-0.875053641620116,-0.5321427858709801,NETHERLANDS,Russia,blue,Europe,NLD,purple
243,1.9128095912923406,-0.6669780205367224,1.9128095912923428,-0.666978020536702,-0.512093953101497,NEW ZEALAND,Russia,blue,Australia,NZL,blue
244,-0.1339620825406599,3.343784661048404,-0.1339620825406604,3.343784661048507,0.17581748047862322,NICARAGUA,Russia,blue,Central America,NIC,lightgreen
245,0.6346628189455714,-0.8090721386924584,0.6346628189455723,-0.8090721386925092,-0.5354542603430837,NIGERIA,Russia,blue,Africa,NGA,orange
